128	52	1
128	2	1
128	104	1
209	123	1
209	52	1
209	48	1
246	78	1
246	78	1
246	123	1
246	123	1
246	123	1
246	20	1
246	61	1
246	10	1
246	52	1
246	52	1
246	52	1
246	124	1
246	39	1
246	100	1
246	100	1
246	6	1
246	86	1
246	86	1
246	92	1
246	92	1
246	48	1
246	48	1
246	15	1
246	15	1
246	30	1
246	30	1
246	90	1
246	25	1
246	98	1
246	107	1
278	123	1
278	124	1
302	123	1
302	30	1
302	30	1
331	123	1
331	124	1
336	80	1
336	123	1
336	123	1
336	123	1
336	123	1
336	20	1
336	61	1
336	3	1
336	10	1
336	52	1
336	124	1
336	6	1
336	92	1
336	36	1
336	104	1
336	5	1
336	25	1
336	98	1
336	107	1
342	42	1
342	100	1
342	9	1
342	86	1
342	104	1
351	16	1
351	123	1
351	123	1
351	123	1
351	123	1
351	52	1
351	52	1
351	39	1
351	39	1
351	92	1
351	92	1
351	36	1
351	48	1
351	15	1
351	25	1
351	25	1
375	126	1
375	126	1
375	78	1
375	78	1
375	80	1
375	80	1
375	80	1
375	16	1
375	16	1
375	119	1
375	123	1
375	123	1
375	123	1
375	123	1
375	123	1
375	123	1
375	123	1
375	123	1
375	20	1
375	61	1
375	61	1
375	3	1
375	3	1
375	10	1
375	10	1
375	10	1
375	52	1
375	52	1
375	124	1
375	124	1
375	32	1
375	32	1
375	32	1
375	17	1
375	39	1
375	39	1
375	96	1
375	42	1
375	9	1
375	9	1
375	103	1
375	89	1
375	89	1
375	6	1
375	62	1
375	86	1
375	49	1
375	49	1
375	49	1
375	36	1
375	69	1
375	48	1
375	48	1
375	15	1
375	15	1
375	15	1
375	15	1
375	104	1
375	30	1
375	51	1
375	90	1
375	93	1
375	5	1
375	76	1
375	41	1
397	16	1
397	123	1
397	123	1
410	119	1
410	123	1
410	123	1
410	123	1
410	52	1
410	52	1
410	39	1
410	92	1
410	48	1
410	15	1
410	30	1
410	25	1
410	25	1
417	114	1
417	74	1
417	74	1
417	78	1
417	78	1
417	78	1
417	78	1
417	80	1
417	80	1
417	80	1
417	80	1
417	16	1
417	16	1
417	16	1
417	16	1
417	123	1
417	123	1
417	123	1
417	123	1
417	123	1
417	123	1
417	123	1
417	20	1
417	95	1
417	61	1
417	61	1
417	61	1
417	61	1
417	3	1
417	3	1
417	3	1
417	10	1
417	10	1
417	10	1
417	10	1
417	52	1
417	52	1
417	52	1
417	124	1
417	124	1
417	32	1
417	32	1
417	32	1
417	17	1
417	17	1
417	17	1
417	39	1
417	39	1
417	96	1
417	42	1
417	100	1
417	100	1
417	9	1
417	9	1
417	9	1
417	9	1
417	9	1
417	13	1
417	13	1
417	43	1
417	43	1
417	89	1
417	111	1
417	86	1
417	86	1
417	92	1
417	92	1
417	49	1
417	49	1
417	49	1
417	49	1
417	36	1
417	69	1
417	69	1
417	115	1
417	48	1
417	48	1
417	48	1
417	15	1
417	15	1
417	15	1
417	15	1
417	15	1
417	15	1
417	104	1
417	104	1
417	30	1
417	30	1
417	14	1
417	14	1
417	51	1
417	93	1
417	93	1
417	93	1
417	5	1
417	5	1
417	5	1
417	5	1
417	5	1
417	25	1
417	25	1
417	25	1
417	25	1
417	98	1
417	98	1
417	76	1
417	76	1
417	76	1
417	41	1
417	85	1
417	107	1
417	107	1
419	78	1
419	80	1
419	16	1
419	123	1
419	95	1
419	95	1
419	95	1
419	10	1
419	52	1
419	124	1
419	124	1
419	13	1
419	48	1
419	48	1
419	4	1
419	90	1
419	25	1
419	116	1
419	81	1
423	114	1
423	87	1
423	74	1
423	78	1
423	78	1
423	78	1
423	80	1
423	80	1
423	80	1
423	80	1
423	80	1
423	16	1
423	16	1
423	16	1
423	119	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	123	1
423	20	1
423	20	1
423	95	1
423	95	1
423	82	1
423	61	1
423	61	1
423	61	1
423	61	1
423	3	1
423	10	1
423	10	1
423	10	1
423	10	1
423	10	1
423	10	1
423	10	1
423	52	1
423	52	1
423	52	1
423	52	1
423	52	1
423	52	1
423	52	1
423	124	1
423	124	1
423	124	1
423	32	1
423	32	1
423	17	1
423	17	1
423	39	1
423	39	1
423	39	1
423	39	1
423	39	1
423	39	1
423	96	1
423	59	1
423	100	1
423	100	1
423	9	1
423	9	1
423	9	1
423	9	1
423	9	1
423	9	1
423	6	1
423	6	1
423	6	1
423	6	1
423	86	1
423	86	1
423	92	1
423	92	1
423	92	1
423	92	1
423	49	1
423	36	1
423	36	1
423	36	1
423	69	1
423	48	1
423	48	1
423	48	1
423	48	1
423	15	1
423	15	1
423	15	1
423	15	1
423	15	1
423	15	1
423	30	1
423	30	1
423	51	1
423	51	1
423	51	1
423	90	1
423	90	1
423	5	1
423	5	1
423	5	1
423	25	1
423	25	1
423	25	1
423	45	1
423	45	1
423	98	1
423	98	1
423	76	1
423	76	1
423	76	1
423	108	1
423	91	1
423	107	1
423	107	1
425	74	1
425	78	1
425	78	1
425	80	1
425	80	1
425	80	1
425	119	1
425	119	1
425	123	1
425	123	1
425	123	1
425	123	1
425	123	1
425	20	1
425	20	1
425	61	1
425	61	1
425	3	1
425	3	1
425	3	1
425	10	1
425	10	1
425	10	1
425	52	1
425	52	1
425	52	1
425	52	1
425	32	1
425	32	1
425	17	1
425	39	1
425	39	1
425	39	1
425	39	1
425	39	1
425	100	1
425	9	1
425	9	1
425	13	1
425	43	1
425	89	1
425	6	1
425	111	1
425	86	1
425	92	1
425	92	1
425	48	1
425	48	1
425	15	1
425	15	1
425	15	1
425	15	1
425	104	1
425	30	1
425	90	1
425	93	1
425	5	1
425	5	1
425	5	1
425	25	1
425	98	1
425	76	1
425	76	1
425	116	1
425	107	1
426	126	1
426	74	1
426	78	1
426	78	1
426	78	1
426	78	1
426	78	1
426	78	1
426	78	1
426	80	1
426	80	1
426	80	1
426	80	1
426	80	1
426	80	1
426	80	1
426	80	1
426	16	1
426	119	1
426	123	1
426	123	1
426	123	1
426	123	1
426	123	1
426	123	1
426	123	1
426	123	1
426	123	1
426	20	1
426	20	1
426	20	1
426	61	1
426	61	1
426	3	1
426	3	1
426	3	1
426	3	1
426	3	1
426	3	1
426	10	1
426	10	1
426	10	1
426	10	1
426	52	1
426	52	1
426	52	1
426	52	1
426	52	1
426	124	1
426	124	1
426	32	1
426	32	1
426	32	1
426	32	1
426	17	1
426	17	1
426	39	1
426	39	1
426	39	1
426	39	1
426	39	1
426	96	1
426	59	1
426	9	1
426	9	1
426	9	1
426	9	1
426	9	1
426	9	1
426	9	1
426	9	1
426	9	1
426	13	1
426	43	1
426	89	1
426	89	1
426	89	1
426	6	1
426	6	1
426	113	1
426	113	1
426	72	1
426	111	1
426	92	1
426	92	1
426	92	1
426	92	1
426	92	1
426	92	1
426	49	1
426	71	1
426	36	1
426	36	1
426	36	1
426	36	1
426	36	1
426	69	1
426	69	1
426	48	1
426	48	1
426	48	1
426	48	1
426	15	1
426	15	1
426	15	1
426	15	1
426	15	1
426	15	1
426	30	1
426	30	1
426	30	1
426	30	1
426	93	1
426	93	1
426	5	1
426	5	1
426	5	1
426	25	1
426	25	1
426	25	1
426	25	1
426	25	1
426	25	1
426	98	1
426	98	1
426	98	1
426	98	1
426	76	1
426	76	1
426	116	1
426	116	1
426	81	1
426	107	1
426	107	1
428	37	1
428	74	1
428	78	1
428	78	1
428	78	1
428	78	1
428	78	1
428	78	1
428	78	1
428	78	1
428	80	1
428	80	1
428	80	1
428	16	1
428	16	1
428	16	1
428	119	1
428	123	1
428	123	1
428	123	1
428	123	1
428	20	1
428	61	1
428	61	1
428	61	1
428	61	1
428	61	1
428	61	1
428	3	1
428	3	1
428	3	1
428	3	1
428	10	1
428	10	1
428	10	1
428	10	1
428	10	1
428	10	1
428	52	1
428	52	1
428	52	1
428	52	1
428	52	1
428	124	1
428	32	1
428	32	1
428	17	1
428	39	1
428	39	1
428	39	1
428	39	1
428	39	1
428	39	1
428	39	1
428	42	1
428	100	1
428	100	1
428	9	1
428	9	1
428	13	1
428	43	1
428	89	1
428	89	1
428	6	1
428	6	1
428	111	1
428	86	1
428	86	1
428	86	1
428	92	1
428	92	1
428	92	1
428	92	1
428	92	1
428	49	1
428	36	1
428	69	1
428	69	1
428	69	1
428	69	1
428	48	1
428	48	1
428	48	1
428	48	1
428	48	1
428	48	1
428	15	1
428	15	1
428	15	1
428	15	1
428	15	1
428	15	1
428	104	1
428	104	1
428	30	1
428	30	1
428	30	1
428	30	1
428	51	1
428	51	1
428	90	1
428	93	1
428	93	1
428	5	1
428	5	1
428	5	1
428	25	1
428	25	1
428	25	1
428	98	1
428	98	1
428	76	1
428	76	1
428	76	1
428	76	1
428	116	1
428	116	1
428	116	1
428	107	1
428	107	1
428	107	1
429	78	1
429	52	1
436	126	1
436	126	1
436	126	1
436	126	1
436	74	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	78	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	80	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	16	1
436	119	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	123	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	20	1
436	95	1
436	82	1
436	82	1
436	61	1
436	61	1
436	61	1
436	61	1
436	61	1
436	61	1
436	61	1
436	3	1
436	3	1
436	3	1
436	3	1
436	3	1
436	3	1
436	3	1
436	3	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	10	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	52	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	124	1
436	32	1
436	32	1
436	32	1
436	32	1
436	32	1
436	32	1
436	2	1
436	17	1
436	17	1
436	17	1
436	17	1
436	17	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	39	1
436	59	1
436	59	1
436	59	1
436	59	1
436	42	1
436	100	1
436	100	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	9	1
436	103	1
436	103	1
436	13	1
436	13	1
436	13	1
436	13	1
436	13	1
436	13	1
436	43	1
436	43	1
436	75	1
436	89	1
436	89	1
436	89	1
436	27	1
436	6	1
436	6	1
436	6	1
436	6	1
436	113	1
436	113	1
436	72	1
436	72	1
436	111	1
436	86	1
436	86	1
436	86	1
436	86	1
436	86	1
436	92	1
436	92	1
436	92	1
436	92	1
436	49	1
436	49	1
436	49	1
436	49	1
436	49	1
436	49	1
436	49	1
436	49	1
436	71	1
