63	89	1
54	41	1
62	3	1
125	100	1
89	57	1
57	103	1
10	111	1
108	41	1
46	116	1
113	41	1
33	72	1
109	109	1
108	109	1
108	124	1
25	99	1
121	41	1
87	5	1
94	124	1
74	151	1
53	152	1
108	155	1
74	100	1
128	156	1
126	158	1
63	168	1
125	87	1
126	170	1
11	5	1
108	174	1
48	5	1
125	111	1
108	144	1
63	87	1
120	147	1
69	186	1
61	183	1
57	173	1
121	91	1
57	100	1
89	189	1
115	113	1
57	37	1
126	196	1
113	109	1
122	14	1
108	105	1
127	29	1
120	156	1
120	97	1
122	97	1
74	185	1
120	109	1
94	100	1
88	91	1
110	105	1
61	163	1
108	3	1
123	97	1
124	109	1
89	26	1
128	152	1
139	144	1
128	119	1
127	209	1
33	185	1
127	147	1
123	91	1
127	91	1
104	100	1
32	216	1
108	218	1
125	96	1
69	87	1
94	136	1
127	96	1
89	172	1
63	174	1
74	223	1
63	41	1
126	111	1
88	44	1
125	89	1
49	105	1
61	5	1
78	87	1
113	83	1
108	137	1
89	87	1
94	185	1
63	96	1
87	99	1
101	14	1
33	183	1
108	168	1
35	185	1
61	115	1
61	96	1
57	10	1
108	238	1
128	5	1
108	87	1
108	89	1
104	185	1
126	245	1
53	41	1
105	177	1
124	44	1
123	176	1
57	185	1
121	5	1
104	111	1
62	226	1
125	158	1
108	168	1
123	109	1
121	97	1
108	179	1
108	256	1
88	105	1
74	160	1
57	39	1
69	83	1
94	87	1
57	63	1
105	168	1
53	2	1
131	109	1
46	100	1
54	73	1
62	267	1
63	158	1
108	5	1
124	73	1
57	41	1
121	96	1
88	198	1
88	167	1
126	147	1
108	273	1
57	29	1
49	83	1
109	238	1
61	136	1
62	171	1
88	5	1
94	174	1
126	151	1
33	15	1
120	91	1
69	111	1
125	136	1
54	14	1
120	96	1
67	29	1
128	97	1
67	98	1
112	98	1
57	81	1
126	136	1
16	17	1
83	249	1
63	111	1
136	285	1
69	185	1
108	105	1
108	111	1
11	99	1
120	184	1
61	3	1
63	262	1
89	91	1
57	3	1
117	173	1
108	136	1
57	88	1
108	151	1
128	67	1
69	100	1
116	252	1
128	99	1
108	185	1
61	2	1
45	83	1
78	91	1
51	301	1
120	5	1
87	91	1
94	103	1
87	96	1
88	14	1
131	159	1
105	179	1
125	135	1
126	218	1
33	14	1
33	91	1
62	200	1
74	306	1
108	100	1
123	99	1
108	221	1
128	109	1
62	247	1
124	147	1
126	144	1
121	109	1
118	124	1
8	67	1
121	3	1
62	14	1
109	98	1
117	98	1
63	124	1
108	91	1
69	140	1
108	147	1
35	14	1
32	17	1
111	152	1
57	126	1
61	147	1
113	189	1
40	72	1
88	96	1
118	100	1
113	179	1
94	105	1
57	111	1
89	14	1
121	99	1
57	14	1
108	173	1
49	63	1
128	147	1
88	147	1
126	174	1
94	111	1
63	100	1
91	98	1
122	10	1
124	96	1
108	57	1
57	135	1
126	96	1
108	14	1
122	5	1
108	278	1
121	72	1
46	14	1
123	5	1
125	124	1
61	88	1
46	160	1
82	105	1
57	331	1
112	109	1
48	87	1
63	185	1
69	41	1
128	88	1
124	91	1
125	176	1
123	96	1
40	14	1
108	334	1
